timestamp [dd/mm/yyyy HH:MM],ki [0:vacant 1:occupied],o1_1 [0:vacant 1:occupied],o1_2 [0:vacant 1:occupied],o1_3 [0:vacant 1:occupied],o1_4 [0:vacant 1:occupied],o1_5 [0:vacant 1:occupied],o2 [0:vacant 1:occupied],o3 [0:vacant 1:occupied],o4 [0:vacant 1:occupied]
22/07/2013 09:00,0,0,0,0,0,0,0,0,0
22/07/2013 09:15,0,0,0,0,0,0,0,0,0
22/07/2013 09:30,0,0,0,0,0,0,0,0,0
22/07/2013 09:45,0,0,0,0,0,0,0,0,0
22/07/2013 10:00,0,0,0,0,0,0,0,0,0
22/07/2013 10:15,0,0,0,0,0,0,0,0,0
22/07/2013 10:30,0,0,0,0,0,0,0,0,0
22/07/2013 10:45,0,0,0,0,0,0,0,0,0
22/07/2013 11:00,0,0,0,0,0,0,0,0,0
22/07/2013 11:15,0,0,0,0,0,0,0,0,0
22/07/2013 11:30,0,0,0,0,0,0,0,0,0
22/07/2013 11:45,0,0,0,0,0,0,0,0,0
22/07/2013 12:00,0,0,0,0,0,0,0,0,0
22/07/2013 12:15,0,0,0,0,0,0,0,0,0
22/07/2013 12:30,0,0,0,0,0,0,0,0,0
22/07/2013 12:45,0,0,0,0,0,0,0,0,0
22/07/2013 13:00,0,0,0,0,0,0,0,0,0
22/07/2013 13:15,0,0,0,0,0,0,0,0,0
22/07/2013 13:30,0,0,0,0,0,0,0,0,0
22/07/2013 13:45,0,0,0,0,0,0,0,0,0
22/07/2013 14:00,0,0,0,0,0,0,0,0,0
22/07/2013 14:15,0,0,0,0,0,0,0,0,0
22/07/2013 14:30,0,0,0,0,0,0,0,0,0
22/07/2013 14:45,0,0,0,0,0,0,0,0,0
22/07/2013 15:00,0,0,0,0,0,0,0,0,0
22/07/2013 15:15,0,0,0,0,0,0,0,0,0
22/07/2013 15:30,0,0,0,0,0,0,0,0,0
22/07/2013 15:45,0,0,0,0,0,0,0,0,0
22/07/2013 16:00,0,0,0,0,0,0,0,0,0
22/07/2013 16:15,0,0,0,0,0,0,0,0,0
22/07/2013 16:30,0,0,0,0,0,0,0,0,0
22/07/2013 16:45,0,0,0,0,0,0,0,0,0
22/07/2013 17:00,0,0,0,0,0,0,0,0,0
22/07/2013 17:15,0,0,0,0,0,0,0,0,0
22/07/2013 17:30,0,0,0,0,0,0,0,0,0
22/07/2013 17:45,0,0,0,0,0,0,0,0,0
22/07/2013 18:00,0,0,0,0,0,0,0,0,0
22/07/2013 18:15,0,0,0,0,0,0,0,0,0
22/07/2013 18:30,0,0,0,0,0,0,0,0,0
22/07/2013 18:45,0,0,0,0,0,0,0,0,0
22/07/2013 19:00,0,0,0,0,0,0,0,0,0
22/07/2013 19:15,0,0,0,0,0,0,0,0,0
22/07/2013 19:30,0,0,0,0,0,0,0,0,0
22/07/2013 19:45,0,0,0,0,0,0,0,0,0
22/07/2013 20:00,0,0,0,0,0,0,0,0,0
22/07/2013 20:15,0,0,0,0,0,0,0,0,0
22/07/2013 20:30,0,0,0,0,0,0,0,0,0
22/07/2013 20:45,0,0,0,0,0,0,0,0,0
22/07/2013 21:00,0,0,0,0,0,0,0,0,0
22/07/2013 21:15,0,0,0,0,0,0,0,0,0
22/07/2013 21:30,0,0,0,0,0,0,0,0,0
22/07/2013 21:45,0,0,0,0,0,0,0,0,0
22/07/2013 22:00,0,0,0,0,0,0,0,0,0
22/07/2013 22:15,0,0,0,0,0,0,0,0,0
22/07/2013 22:30,0,0,0,0,0,0,0,0,0
22/07/2013 22:45,0,0,0,0,0,0,0,0,0
22/07/2013 23:00,0,0,0,0,0,0,0,0,0
22/07/2013 23:15,0,0,0,0,0,0,0,0,0
22/07/2013 23:30,0,0,0,0,0,0,0,0,0
22/07/2013 23:45,0,0,0,0,0,0,0,0,0
23/07/2013 00:00,0,0,0,0,0,0,0,0,0
23/07/2013 00:15,0,0,0,0,0,0,0,0,0
23/07/2013 00:30,0,0,0,0,0,0,0,0,0
23/07/2013 00:45,0,0,0,0,0,0,0,0,0
23/07/2013 01:00,0,0,0,0,0,0,0,0,0
23/07/2013 01:15,0,0,0,0,0,0,0,0,0
23/07/2013 01:30,0,0,0,0,0,0,0,0,0
23/07/2013 01:45,0,0,0,0,0,0,0,0,0
23/07/2013 02:00,0,0,0,0,0,0,0,0,0
23/07/2013 02:15,0,0,0,0,0,0,0,0,0
23/07/2013 02:30,0,0,0,0,0,0,0,0,0
23/07/2013 02:45,0,0,0,0,0,0,0,0,0
23/07/2013 03:00,0,0,0,0,0,0,0,0,0
23/07/2013 03:15,0,0,0,0,0,0,0,0,0
23/07/2013 03:30,0,0,0,0,0,0,0,0,0
23/07/2013 03:45,0,0,0,0,0,0,0,0,0
23/07/2013 04:00,0,0,0,0,0,0,0,0,0
23/07/2013 04:15,0,0,0,0,0,0,0,0,0
23/07/2013 04:30,0,0,0,0,0,0,0,0,0
23/07/2013 04:45,0,0,0,0,0,0,0,0,0
23/07/2013 05:00,0,0,0,0,0,0,0,0,0
23/07/2013 05:15,0,0,0,0,0,0,0,0,0
23/07/2013 05:30,0,0,0,0,0,0,0,0,0
23/07/2013 05:45,0,0,0,0,0,0,0,0,0
23/07/2013 06:00,0,0,0,0,0,0,0,0,0
23/07/2013 06:15,0,0,0,0,0,0,0,0,0
23/07/2013 06:30,0,0,0,0,0,0,0,0,0
23/07/2013 06:45,0,0,0,0,0,0,0,0,0
23/07/2013 07:00,0,0,0,0,0,0,0,0,0
23/07/2013 07:15,0,0,0,0,0,0,0,0,0
23/07/2013 07:30,0,0,0,0,0,0,0,0,0
23/07/2013 07:45,0,0,0,0,0,0,0,0,0
23/07/2013 08:00,0,0,0,0,0,0,0,0,0
23/07/2013 08:15,0,0,0,0,0,0,0,0,0
23/07/2013 08:30,0,0,0,0,0,0,0,0,0
23/07/2013 08:45,0,0,0,0,0,0,0,0,0
23/07/2013 09:00,0,0,0,0,0,0,0,0,0
23/07/2013 09:15,0,0,0,0,0,0,0,0,0
23/07/2013 09:30,0,0,0,0,0,0,0,0,0
23/07/2013 09:45,0,0,0,0,0,0,0,0,0
23/07/2013 10:00,0,0,0,0,0,0,0,0,0
23/07/2013 10:15,0,0,0,0,0,0,0,0,0
23/07/2013 10:30,0,0,0,0,0,0,0,0,0
23/07/2013 10:45,0,0,0,0,0,0,0,0,0
23/07/2013 11:00,0,0,0,0,0,0,0,0,0
23/07/2013 11:15,0,0,0,0,0,0,0,0,0
23/07/2013 11:30,0,0,0,0,0,0,0,0,0
23/07/2013 11:45,0,0,0,0,0,0,0,0,0
23/07/2013 12:00,0,0,0,0,0,0,0,0,0
23/07/2013 12:15,0.57,0,0.9,0.12,0,0,0,0,0.66
23/07/2013 12:30,0.54,0,0.81,0,0,0,0,0,0.65
23/07/2013 12:45,0.49,0,0.94,0,0,0,0,0,0.24
23/07/2013 13:00,0.64,0,0.93,0,0,0,0,0,0.27
23/07/2013 13:15,0.55,0,0.98,0,0,0,0,0,0.53
23/07/2013 13:30,0.83,0.23,1,0.06,0,0,0,0,0.57
23/07/2013 13:45,0.97,0.45,0.99,0,0,0,0,0,0.43
23/07/2013 14:00,0.92,0.59,1,0,0,0,0,0,0.86
23/07/2013 14:15,0.62,0.43,1,0,0,0.06,0.06,0,0.48
23/07/2013 14:30,0,0.56,0.94,0,0,0,0,0,0.76
23/07/2013 14:45,0.08,0.15,1,0,0,0,0,0,0.55
23/07/2013 15:00,0.29,0,1,0,0,0,0,0,0.27
23/07/2013 15:15,0.12,0,0.99,0,0,0,0,0,0.83
23/07/2013 15:30,0.08,0,1,0,0,0,0,0,0.15
23/07/2013 15:45,0.03,0,0.65,0,0,0,0,0,0.07
23/07/2013 16:00,0.27,0.09,0.73,0.07,0.07,0.12,0.12,0,0.2
23/07/2013 16:15,0,0,0,0,0,0,0,0,0
23/07/2013 16:30,0,0,0,0,0,0,0,0,0
23/07/2013 16:45,0,0,0,0,0,0,0,0,0
23/07/2013 17:00,0,0,0,0,0,0,0,0,0
23/07/2013 17:15,0,0,0,0,0,0,0,0,0
23/07/2013 17:30,0,0,0,0,0,0,0,0,0
23/07/2013 17:45,0,0,0,0,0,0,0,0,0
23/07/2013 18:00,0,0,0,0,0,0,0,0,0
23/07/2013 18:15,0,0,0,0,0,0,0,0,0
23/07/2013 18:30,0,0,0,0,0,0,0,0,0
23/07/2013 18:45,0,0,0,0,0,0,0,0,0
23/07/2013 19:00,0,0,0,0,0,0,0,0,0
23/07/2013 19:15,0,0,0,0,0,0,0,0,0
23/07/2013 19:30,0,0,0,0,0,0,0,0,0
23/07/2013 19:45,0,0,0,0,0,0,0,0,0
23/07/2013 20:00,0,0,0,0,0,0,0,0,0
23/07/2013 20:15,0,0,0,0,0,0,0,0,0
23/07/2013 20:30,0,0,0,0,0,0,0,0,0
23/07/2013 20:45,0,0,0,0,0,0,0,0,0
23/07/2013 21:00,0,0,0,0,0,0,0,0,0
23/07/2013 21:15,0,0,0,0,0,0,0,0,0
23/07/2013 21:30,0,0,0,0,0,0,0,0,0
23/07/2013 21:45,0,0,0,0,0,0,0,0,0
23/07/2013 22:00,0,0,0,0,0,0,0,0,0
23/07/2013 22:15,0,0,0,0,0,0,0,0,0
23/07/2013 22:30,0,0,0,0,0,0,0,0,0
23/07/2013 22:45,0,0,0,0,0,0,0,0,0
23/07/2013 23:00,0,0,0,0,0,0,0,0,0
23/07/2013 23:15,0,0,0,0,0,0,0,0,0
23/07/2013 23:30,0,0,0,0,0,0,0,0,0
23/07/2013 23:45,0,0,0,0,0,0,0,0,0
24/07/2013 00:00,0,0,0,0,0,0,0,0,0
24/07/2013 00:15,0,0,0,0,0,0,0,0,0
24/07/2013 00:30,0,0,0,0,0,0,0,0,0
24/07/2013 00:45,0,0,0,0,0,0,0,0,0
24/07/2013 01:00,0,0,0,0,0,0,0,0,0
24/07/2013 01:15,0,0,0,0,0,0,0,0,0
24/07/2013 01:30,0,0,0,0,0,0,0,0,0
24/07/2013 01:45,0,0,0,0,0,0,0,0,0
24/07/2013 02:00,0,0,0,0,0,0,0,0,0
24/07/2013 02:15,0,0,0,0,0,0,0,0,0
24/07/2013 02:30,0,0,0,0,0,0,0,0,0
24/07/2013 02:45,0,0,0,0,0,0,0,0,0
24/07/2013 03:00,0,0,0,0,0,0,0,0,0
24/07/2013 03:15,0,0,0,0,0,0,0,0,0
24/07/2013 03:30,0,0,0,0,0,0,0,0,0
24/07/2013 03:45,0,0,0,0,0,0,0,0,0
24/07/2013 04:00,0,0,0,0,0,0,0,0,0
24/07/2013 04:15,0,0,0,0,0,0,0,0,0
24/07/2013 04:30,0,0,0,0,0,0,0,0,0
24/07/2013 04:45,0,0,0,0,0,0,0,0,0
24/07/2013 05:00,0,0,0,0,0,0,0,0,0
24/07/2013 05:15,0,0,0,0,0,0,0,0,0
24/07/2013 05:30,0,0,0,0,0,0,0,0,0
24/07/2013 05:45,0,0,0,0,0,0,0,0,0
24/07/2013 06:00,0,0,0,0,0,0,0,0,0
24/07/2013 06:15,0,0,0,0,0,0,0,0,0
24/07/2013 06:30,0,0,0,0,0,0,0,0,0
24/07/2013 06:45,0,0,0,0,0,0,0,0,0
24/07/2013 07:00,0,0.11,0,0.07,0.12,0.66,0.66,0,0.19
24/07/2013 07:15,0.11,0.38,0.85,0.1,0,0.16,0.16,0,0.39
24/07/2013 07:30,0,0.83,1,0,0,0,0,0,0.37
24/07/2013 07:45,0,0.77,1,0,0,0,0,0,0.44
24/07/2013 08:00,0,0.88,0.52,0,0,0,0,0,0.15
24/07/2013 08:15,0.42,0.52,0.67,0,0.13,0.19,0.19,0,0.48
24/07/2013 08:30,0.27,0.53,0.69,0,0,0.5,0.5,0,0.29
24/07/2013 08:45,0.02,0.41,0.3,0,0,1,1,0,0.05
24/07/2013 09:00,0,0.57,0.37,0,0,0.55,0.55,0,0.17
24/07/2013 09:15,0.09,1,0.3,0,0,0.99,0.99,0,0.07
24/07/2013 09:30,0,0.88,0.41,0,0,1,1,0,0.51
24/07/2013 09:45,0,0.93,0.63,0,0,1,1,0,0.38
24/07/2013 10:00,0.09,1,0.65,0,0.07,0.94,0.94,0,0.86
24/07/2013 10:15,0.21,0.99,0.8,0,0,1,1,0,0.5
24/07/2013 10:30,0,1,0.94,0,0,1,1,0,0.44
24/07/2013 10:45,0,0.99,0.97,0,0,1,1,0,0.82
24/07/2013 11:00,0,1,0.93,0,0,1,1,0,0.45
24/07/2013 11:15,0,1,0.89,0.14,0.07,0.88,0.88,0,0.55
24/07/2013 11:30,0,1,0.94,0.01,0,0.39,0.39,0,0.18
24/07/2013 11:45,0,1,0.9,0,0,1,1,0,0.48
24/07/2013 12:00,0,1,0.88,0,0,0.39,0.39,0,0.48
24/07/2013 12:15,0,1,1,0.06,0,0.71,0.71,0,0.78
24/07/2013 12:30,0,1,0.99,0.11,0.04,0.92,0.92,0,0.9
24/07/2013 12:45,0.45,1,0.74,0.1,0,1,1,0,0.96
24/07/2013 13:00,0.04,0.55,0,0,0,1,1,0,0.37
24/07/2013 13:15,0.08,0.93,0.09,0.21,0.06,1,1,0,0.87
24/07/2013 13:30,0.5,0.82,0,0,0.06,1,1,0,0.78
24/07/2013 13:45,0.33,0.23,0.08,0,0,1,1,0,0.88
24/07/2013 14:00,0.69,0.61,0,0.07,0,1,1,0,0.97
24/07/2013 14:15,0.44,0.68,0.19,0.1,0.07,0.41,0.41,0,0.33
24/07/2013 14:30,0.19,1,0.51,0,0,0.99,0.99,0,0.52
24/07/2013 14:45,0.24,0.68,0.55,0.12,0.14,0.56,0.56,0,0.57
24/07/2013 15:00,0,0,0,0,0,0,0,0,0
24/07/2013 15:15,0,0,0,0,0,0,0,0,0
24/07/2013 15:30,0.06,0,0,0,0,0,0,0,0
24/07/2013 15:45,0.02,0,0,0,0,0.07,0.07,0,0
24/07/2013 16:00,0,0,0,0,0,0,0,0,0
24/07/2013 16:15,0.11,0,0,0,0,0,0,0,0
24/07/2013 16:30,0,0,0,0,0,0,0,0,0
24/07/2013 16:45,0.09,0,0.07,0,0,0.07,0.07,0,0
24/07/2013 17:00,0,0,0,0,0,0,0,0,0
24/07/2013 17:15,0,0,0,0,0,0,0,0,0
24/07/2013 17:30,0,0,0,0,0,0,0,0,0
24/07/2013 17:45,0,0,0,0,0,0,0,0,0
24/07/2013 18:00,0,0,0,0,0,0,0,0,0
24/07/2013 18:15,0,0,0,0,0,0,0,0,0
24/07/2013 18:30,0,0,0,0,0,0,0,0,0
24/07/2013 18:45,0,0,0,0,0,0,0,0,0
24/07/2013 19:00,0,0,0,0,0,0,0,0,0
24/07/2013 19:15,0,0,0,0,0,0,0,0,0
24/07/2013 19:30,0,0,0,0,0,0,0,0,0
24/07/2013 19:45,0,0,0,0,0,0,0,0,0
24/07/2013 20:00,0,0,0,0,0,0,0,0,0
24/07/2013 20:15,0,0,0,0,0,0,0,0,0
24/07/2013 20:30,0,0,0,0,0,0,0,0,0
24/07/2013 20:45,0,0,0,0,0,0,0,0,0
24/07/2013 21:00,0,0,0,0,0,0,0,0,0
24/07/2013 21:15,0,0,0,0,0,0,0,0,0
24/07/2013 21:30,0,0,0,0,0,0,0,0,0
24/07/2013 21:45,0,0,0,0,0,0,0,0,0
24/07/2013 22:00,0,0,0,0,0,0,0,0,0
24/07/2013 22:15,0,0,0,0,0,0,0,0,0
24/07/2013 22:30,0,0,0,0,0,0,0,0,0
24/07/2013 22:45,0,0,0,0,0,0,0,0,0
24/07/2013 23:00,0,0,0,0,0,0,0,0,0
24/07/2013 23:15,0,0,0,0,0,0,0,0,0
24/07/2013 23:30,0,0,0,0,0,0,0,0,0
24/07/2013 23:45,0,0,0,0,0,0,0,0,0
25/07/2013 00:00,0,0,0,0,0,0,0,0,0
25/07/2013 00:15,0,0,0,0,0,0,0,0,0
25/07/2013 00:30,0,0,0,0,0,0,0,0,0
25/07/2013 00:45,0,0,0,0,0,0,0,0,0
25/07/2013 01:00,0,0,0,0,0,0,0,0,0
25/07/2013 01:15,0,0,0,0,0,0,0,0,0
25/07/2013 01:30,0,0,0,0,0,0,0,0,0
25/07/2013 01:45,0,0,0,0,0,0,0,0,0
25/07/2013 02:00,0,0,0,0,0,0,0,0,0
25/07/2013 02:15,0,0,0,0,0,0,0,0,0
25/07/2013 02:30,0,0,0,0,0,0,0,0,0
25/07/2013 02:45,0,0,0,0,0,0,0,0,0
25/07/2013 03:00,0,0,0,0,0,0,0,0,0
25/07/2013 03:15,0,0,0,0,0,0,0,0,0
25/07/2013 03:30,0,0,0,0,0,0,0,0,0
25/07/2013 03:45,0,0,0,0,0,0,0,0,0
25/07/2013 04:00,0,0,0,0,0,0,0,0,0
25/07/2013 04:15,0,0,0,0,0,0,0,0,0
25/07/2013 04:30,0,0,0,0,0,0,0,0,0
25/07/2013 04:45,0,0,0,0,0,0,0,0,0
25/07/2013 05:00,0,0,0,0,0,0,0,0,0
25/07/2013 05:15,0,0,0,0,0,0,0,0,0
25/07/2013 05:30,0,0,0,0,0,0,0,0,0
25/07/2013 05:45,0,0,0,0,0,0,0,0,0
25/07/2013 06:00,0,0,0,0,0,0,0,0,0
25/07/2013 06:15,0,0,0,0,0,0,0,0,0
25/07/2013 06:30,0,0,0,0,0,0,0,0,0
25/07/2013 06:45,0,0,0,0,0,0,0,0,0
25/07/2013 07:00,0,0,0,0,0,0,0,0,0
25/07/2013 07:15,0,0.08,0,0,0,0,0,0,0.04
25/07/2013 07:30,0.77,0.11,0,0,0,0,0,0,0.1
25/07/2013 07:45,0.99,0.48,0.13,0,0,0,0,0,0.3
25/07/2013 08:00,0.99,0.6,0,0,0,0,0,0,0.01
25/07/2013 08:15,1,0.46,0,0,0,0,0,0,0.15
25/07/2013 08:30,0.93,0.52,0,0,0,0,0,0,0
25/07/2013 08:45,0.97,0.54,0,0,0,0,0,0,0.08
25/07/2013 09:00,1,0.51,0.05,0,0,0,0,0,0.05
25/07/2013 09:15,0.73,0.77,0.13,0,0,0,0,0,0.12
25/07/2013 09:30,0.89,0.49,0.06,0.07,0.07,0,0,0,0.2
25/07/2013 09:45,0.74,0.29,0,0,0,0,0,0,0.24
25/07/2013 10:00,0.65,0.51,0,0,0,0,0,0,0.34
25/07/2013 10:15,0.6,0.86,0.07,0,0,0,0,0,0.01
25/07/2013 10:30,0.37,0.96,0,0,0,0,0,0,0.04
25/07/2013 10:45,1,0.62,0,0,0,0,0,0,0.36
25/07/2013 11:00,0.89,0.91,0,0,0,0,0,0,0.29
25/07/2013 11:15,0.72,0.09,0,0,0,0,0,0,0.17
25/07/2013 11:30,0.66,0.53,0,0,0,0,0,0,0.09
25/07/2013 11:45,0.67,0.59,0,0,0,0,0,0,0
25/07/2013 12:00,0.69,0.39,0,0,0,0,0,0,0
25/07/2013 12:15,0.82,0.55,0,0,0,0,0,0,0
25/07/2013 12:30,0.81,0.53,0,0,0,0,0,0,0.16
25/07/2013 12:45,0.8,0.33,0,0,0,0,0,0,0
25/07/2013 13:00,0.63,0.42,0.06,0,0,0,0,0,0
25/07/2013 13:15,0.66,0.28,0.06,0,0,0,0,0,0.12
25/07/2013 13:30,1,0.7,0,0,0,0,0,0,0.63
25/07/2013 13:45,0.98,0.83,0,0,0,0,0,0,0.39
25/07/2013 14:00,0.92,0.98,0,0,0,0,0,0,0.63
25/07/2013 14:15,0.95,1,0,0,0,0,0,0,0.55
25/07/2013 14:30,0.5,0.88,0,0,0,0,0,0,0.4
25/07/2013 14:45,0.13,0.37,0,0,0,0,0,0,0.52
25/07/2013 15:00,0,0,0.08,0.09,0,0,0,0,0.1
25/07/2013 15:15,0,0,0,0,0,0,0,0,0.02
25/07/2013 15:30,0,0,0,0,0,0,0,0,0
25/07/2013 15:45,0,0,0,0,0,0,0,0,0
25/07/2013 16:00,0,0,0,0,0,0,0,0,0
25/07/2013 16:15,0,0,0,0,0,0,0,0,0
25/07/2013 16:30,0,0,0,0,0,0,0,0,0
25/07/2013 16:45,0,0,0,0,0,0,0,0,0
25/07/2013 17:00,0,0,0,0,0,0,0,0,0
25/07/2013 17:15,0,0,0,0,0,0,0,0,0
25/07/2013 17:30,0,0,0,0,0,0,0,0,0
25/07/2013 17:45,0,0,0,0,0,0,0,0,0
25/07/2013 18:00,0,0,0,0,0,0,0,0,0
25/07/2013 18:15,0,0,0,0,0,0,0,0,0
25/07/2013 18:30,0,0,0,0,0,0,0,0,0
25/07/2013 18:45,0,0,0,0,0,0,0,0,0
25/07/2013 19:00,0,0,0,0,0,0,0,0,0
25/07/2013 19:15,0,0,0,0,0,0,0,0,0
25/07/2013 19:30,0,0,0,0,0,0,0,0,0
25/07/2013 19:45,0,0,0,0,0,0,0,0,0
25/07/2013 20:00,0,0,0,0,0,0,0,0,0
25/07/2013 20:15,0,0,0,0,0,0,0,0,0
25/07/2013 20:30,0,0,0,0,0,0,0,0,0
25/07/2013 20:45,0,0,0,0,0,0,0,0,0
25/07/2013 21:00,0,0,0,0,0,0,0,0,0
25/07/2013 21:15,0,0,0,0,0,0,0,0,0
25/07/2013 21:30,0,0,0,0,0,0,0,0,0
25/07/2013 21:45,0,0,0,0,0,0,0,0,0
25/07/2013 22:00,0,0,0,0,0,0,0,0,0
25/07/2013 22:15,0,0,0,0,0,0,0,0,0
25/07/2013 22:30,0,0,0,0,0,0,0,0,0
25/07/2013 22:45,0,0,0,0,0,0,0,0,0
25/07/2013 23:00,0,0,0,0,0,0,0,0,0
25/07/2013 23:15,0,0,0,0,0,0,0,0,0
25/07/2013 23:30,0,0,0,0,0,0,0,0,0
25/07/2013 23:45,0,0,0,0,0,0,0,0,0
26/07/2013 00:00,0,0,0,0,0,0,0,0,0
26/07/2013 00:15,0,0,0,0,0,0,0,0,0
26/07/2013 00:30,0,0,0,0,0,0,0,0,0
26/07/2013 00:45,0,0,0,0,0,0,0,0,0
26/07/2013 01:00,0,0,0,0,0,0,0,0,0
26/07/2013 01:15,0,0,0,0,0,0,0,0,0
26/07/2013 01:30,0,0,0,0,0,0,0,0,0
26/07/2013 01:45,0,0,0,0,0,0,0,0,0
26/07/2013 02:00,0,0,0,0,0,0,0,0,0
26/07/2013 02:15,0,0,0,0,0,0,0,0,0
26/07/2013 02:30,0,0,0,0,0,0,0,0,0
26/07/2013 02:45,0,0,0,0,0,0,0,0,0
26/07/2013 03:00,0,0,0,0,0,0,0,0,0
26/07/2013 03:15,0,0,0,0,0,0,0,0,0
26/07/2013 03:30,0,0,0,0,0,0,0,0,0
26/07/2013 03:45,0,0,0,0,0,0,0,0,0
26/07/2013 04:00,0,0,0,0,0,0,0,0,0
26/07/2013 04:15,0,0,0,0,0,0,0,0,0
26/07/2013 04:30,0,0,0,0,0,0,0,0,0
26/07/2013 04:45,0,0,0,0,0,0,0,0,0
26/07/2013 05:00,0,0,0,0,0,0,0,0,0
26/07/2013 05:15,0,0,0,0,0,0,0,0,0
26/07/2013 05:30,0,0,0,0,0,0,0,0,0
26/07/2013 05:45,0,0,0,0,0,0,0,0,0
26/07/2013 06:00,0,0,0,0,0,0,0,0,0
26/07/2013 06:15,0,0,0,0,0,0,0,0,0
26/07/2013 06:30,0,0,0,0,0,0,0,0,0
26/07/2013 06:45,0,0,0,0,0,0,0,0,0
26/07/2013 07:00,0,0,0,0,0,0,0,0,0
26/07/2013 07:15,0.1,0,0.08,0,0,0,0,0,0
26/07/2013 07:30,0.28,0.07,0.69,0.34,0.34,0.13,0.13,0,0.28
26/07/2013 07:45,0.1,0.29,0.67,0,0,0,0,0,0
26/07/2013 08:00,0.11,0.45,0.8,0,0,0,0,0,0.23
26/07/2013 08:15,0,0.41,0.74,0,0,0,0,0,0.29
26/07/2013 08:30,0,0.03,0.77,0,0,0,0,0,0.91
26/07/2013 08:45,0,0.18,0.64,0,0,0,0,0,0.23
26/07/2013 09:00,0,0.24,0.41,0,0,0,0,0,0.47
26/07/2013 09:15,0,0.55,0.32,0,0,0,0,0,0.8
26/07/2013 09:30,0,0.15,0.56,0,0,0,0,0,0.6
26/07/2013 09:45,0.24,0.6,0.63,0,0,0,0,0,0.8
26/07/2013 10:00,0,0.73,0.74,0.08,0.04,0,0,0,0.83
26/07/2013 10:15,0.1,0.33,0.3,0,0,0,0,0,0.94
26/07/2013 10:30,0,0.04,0.73,0.06,0,0,0,0,0.88
26/07/2013 10:45,0.11,0.15,0.77,0,0,0,0,0,0.76
26/07/2013 11:00,0.83,0.25,0.12,0,0,0,0,0,0.55
26/07/2013 11:15,0.38,0.63,0.47,0,0,0,0,0,0.23
26/07/2013 11:30,0.15,0.37,0.95,0,0,0,0,0,0.64
26/07/2013 11:45,0.22,0.34,1,0,0,0,0,0,0.61
26/07/2013 12:00,0,0.26,1,0,0,0,0,0,0.79
26/07/2013 12:15,0,0.48,1,0.07,0,0,0,0,0.31
26/07/2013 12:30,0.14,0.6,0.85,0.12,0,0,0,0,0.64
26/07/2013 12:45,0.15,0.55,0.99,0,0,0,0,0,1
26/07/2013 13:00,0.3,0.23,0.62,0,0,0,0,0,0.99
26/07/2013 13:15,0.09,0.31,0.19,0,0,0,0,0,0.87
26/07/2013 13:30,0.07,0.53,0.17,0,0,0.04,0.04,0,1
26/07/2013 13:45,0,1,0.38,0,0,0,0,0,0.83
26/07/2013 14:00,0,1,0.29,0,0,0,0,0,0.8
26/07/2013 14:15,0.09,0.84,0.25,0,0,0,0,0,0.75
26/07/2013 14:30,0.06,0.24,0.13,0,0.13,0.13,0.13,0,0.32
26/07/2013 14:45,0,0,0,0,0,0,0,0,0
26/07/2013 15:00,0,0,0,0,0,0,0,0,0
26/07/2013 15:15,0,0,0,0,0,0,0,0,0
26/07/2013 15:30,0,0,0,0,0,0,0,0,0
26/07/2013 15:45,0,0,0,0,0,0,0,0,0
26/07/2013 16:00,0,0,0,0,0,0,0,0,0
26/07/2013 16:15,0,0,0,0,0,0,0,0,0
26/07/2013 16:30,0,0,0,0,0,0,0,0,0
26/07/2013 16:45,0,0,0,0,0,0,0,0,0
26/07/2013 17:00,0,0,0,0,0,0,0,0,0
26/07/2013 17:15,0,0,0,0,0,0,0,0,0
26/07/2013 17:30,0,0,0,0,0,0,0,0,0
26/07/2013 17:45,0,0,0,0,0,0,0,0,0
26/07/2013 18:00,0,0,0,0,0,0,0,0,0
26/07/2013 18:15,0,0,0,0,0,0,0,0,0
26/07/2013 18:30,0,0,0,0,0,0,0,0,0
26/07/2013 18:45,0,0,0,0,0,0,0,0,0
26/07/2013 19:00,0,0,0,0,0,0,0,0,0
26/07/2013 19:15,0,0,0,0,0,0,0,0,0
26/07/2013 19:30,0,0,0,0,0,0,0,0,0
26/07/2013 19:45,0,0,0,0,0,0,0,0,0
26/07/2013 20:00,0,0,0,0,0,0,0,0,0
26/07/2013 20:15,0,0,0,0,0,0,0,0,0
26/07/2013 20:30,0,0,0,0,0,0,0,0,0
26/07/2013 20:45,0,0,0,0,0,0,0,0,0
26/07/2013 21:00,0,0,0,0,0,0,0,0,0
26/07/2013 21:15,0,0,0,0,0,0,0,0,0
26/07/2013 21:30,0,0,0,0,0,0,0,0,0
26/07/2013 21:45,0,0,0,0,0,0,0,0,0
26/07/2013 22:00,0,0,0,0,0,0,0,0,0
26/07/2013 22:15,0,0,0,0,0,0,0,0,0
26/07/2013 22:30,0,0,0,0,0,0,0,0,0
26/07/2013 22:45,0,0,0,0,0,0,0,0,0
26/07/2013 23:00,0,0,0,0,0,0,0,0,0
26/07/2013 23:15,0,0,0,0,0,0,0,0,0
26/07/2013 23:30,0,0,0,0,0,0,0,0,0
26/07/2013 23:45,0,0,0,0,0,0,0,0,0
27/07/2013 00:00,0,0,0,0,0,0,0,0,0
27/07/2013 00:15,0,0,0,0,0,0,0,0,0
27/07/2013 00:30,0,0,0,0,0,0,0,0,0
27/07/2013 00:45,0,0,0,0,0,0,0,0,0
